"1","GENERAL","भ्रष्ट","यी दुई चोर नेता हरू ले तर्क गरे को होइन , यी भ्रष्ट रुए को हुन , यिनि हरु को एक शब्द सहि बोले को छैन ।"
"1","GENERAL","जाठी","के नाचे को हौ तेस्तो बरु फरिया उचालेर देखाइ देउ नेपाली यस्तो हुन्छ भनेर जाठी हो ।"
"0","GENERAL","श्रद्धावान","फरक बिचार का भएता पनि नेपाली राजनिति का अत्यन्तै श्रद्धावान र एक आदर्श व्यक्तित्व ।"
"0","GENERAL","मन्त्री होस्","मेहर सर मन्त्री होस् भन्न चाहने हरू सबै यता हाजिर हौ ?"
"1","GENERAL","सातोजानेभो","अबचै नेपाल का प्रधानमंत्री को सातोजानेभो हैं रबी जि र भबिसै मा चै गरेरै देखाउनु परने हुनछ है रबि जि ।"
"1","GENERAL","चाक","नेकपा को मुला को PHD पशुपति मा सेलाउन लगे हुन्छ तेरि मा टोक्ने हरु पढाइ को घमण्ड तर बुद्धि भने चाक मुनि रहेछ मुला को !"
"1","GENERAL","चाकरी","इतिहास बिरसेर नेताकाे चाकरी मा बाेलने साहि तिमराे अब ५ साल हाे ।"
"1","GENERAL","भ्रम मा पर्यो होला","बिचरा चीन को राश्ट्रपती नेपाल सबै तिर यतिकओ राम्रो रहेछ भनेर भ्रम मा पर्यो होला ।"
"1","GENERAL","भस्टचारि","अगाडि बडै जानुहोस हाम्रो फुल सपोट छ र भस्टचारि लाई दायरा मा ल्याउनु पर्यो ।"
"0","GENERAL","राम्रो सोच","यस्तो राम्रो सोच सबै को भए आज देश निक्कै माथी हुन्थ्यो ( किसान को छोरा कोदालो खनेर खान्छु ) सोच ।"
"0","GENERAL","शतप्रतिशत सहि","सलाम छ द्वारिकालाल चौधरी मेयर ज्यु हजुर जस्तो सबै ठाउ मा मेयर को खाचो छ शतप्रतिशत सहि हुनु हुन्छ मेयर ज्यु ।"
"1","GENERAL","दलाल भ्रष्टाचारि घुस्याहा","डिस लाइक गर्ने १०३ जना दलाल भ्रष्टाचारि घुस्याहा हरु ।"
"0","GENERAL","नमन","हजुर हरु सबै प्रती हार्दिक नमन अनि दिपक दाइ को मुस्कान कति राम्रो हौ ।"
"0","GENERAL","दलाल चोर","यो लालिगुरास सस्था सुरेन्द्र केही पनि श्याम प्रदेशी जस्तै चोर डाका रछ साले यस लाई छोडनु हुन्न दलाल चोर लाई ।"
"0","GENERAL","I am with","I am with chaudhari✊✊✊ ।"
"1","GENERAL","जन्तु","यो केशब बडालभन्ने जन्तु लाई कुनै पनि tv च्यानल ले कहिल्यै नबोलाउनुहोस यो कहिल्यै साचो बोल्दैन र मन्त्री अर्याल पनि भु माफिया कै पक्ष मा छिन यस्ता पनि मन्त्री !"
"1","GENERAL","पद्च्युत","अहिले का सताधारी हरु जति सबैलाइ पद्च्युत नगरी यो देश बाट भ्रष्टाचार कहिले पनि उन्मुलन हुन्न ।"
"1","GENERAL","झुट कुरा","Dij को झुट कुरा स्थानीय को अनुसार जानी बुझी मारे को हो भन्ने स्थानीय हरु को भनाई छ ।"
"1","GENERAL","घिन लाग्नथाल्यो","हुनत हामि लाई हजुर लाई राष्ट्रपती भन्न पनि घिन लाग्नथाल्यो हजुर लाई देखेर होइन हजुर को बानी व्यवहार देखेर बोल्ने शैली देखेर हजुर ले गरे को सम्पुर्ण काम् देखेर धिक्कार लागेर आउच ।"
"1","GENERAL","तालु","ज्योति वानियाँ र कुलमन लाई हेर अनि ती 2 तालु लाई हेर अनि तिनि हरु का कुरा सुनेर रगत उम्लन्छ यार तिर्दैनै रे सर्ब साधारन जनता को लाइन काटेर मज्जा ले ऊध्योग सन्चालन गरेर नाफा लिन आज आएर तिर्दैनै भन्ने खाए पछि फाल्न नजान्ने मुला लाई के भन्ने चोर दलाल ठग ।"
"0","GENERAL","शक्ति मिलोस्","मृतात् मा लाई हार्दिक श्रद्धासुमन र सम्पूर्ण का परिवारजन प्रति हार्दिक समवेदना प्रकट गर्दछु साथै परिवारजन मा धैर्यधारण गर्ने शक्ति मिलोस् ।"
"1","GENERAL","जालि हरु , फटाहाहरु","याे जालि हरु , फटाहाहरुकाे कुरा यस्तै हाे !"
"1","GENERAL","इज्जत को लिलामी","हौ यो आईमाई लाई कस् ले कति पैसा दिए छ र आफ्नो इज्जत को लिलामी गर्दैछ ?"
"0","GENERAL","ठिक छ","पत्रकार को म लाई प्रस्न सोद्ने शैली सारै मन पर्यो एकदम ठिक छ.. ."
"1","GENERAL","झन्डे","पठक ले भटेर आ को जनता सबै नेता का झन्डे र झोले हो ।"
"1","GENERAL","झुट न बोल","आखा को अगाडि झुट न बोल क्या पुलिस तिमी हरू लाई किन भाला किन जलाउँछन् भन्ने त बल्ल बुजिन्दै छ ।"
"0","GENERAL","साही लगियो","२ जान साही लगियो २ जान चै चोर हो ।"
"0","GENERAL","मज्जा लाग्छ","पेल्छ केटो ले मज्जा लाग्छ !"
"1","GENERAL","बाधेर घासहाल्नु पर्ने","रत्नपार्क मा ब्यपार गर्ने हैसियत छैन भनेर अाफ्नाे पदकाे मर्यादा नै थाहा छैन तलाइ बाधेर घासहाल्नु पर्ने ।"
"0","GENERAL","सलाम","सलाम कुल्मान सर हजुर् को पछी २ करोड ९० लाख जनता छ ईनी हरु को असुल गर्नुपर्छ ।"
"1","GENERAL","फतफताय","जति फतफताय पनि केही हुन्या वाला छैन ।"
"1","GENERAL","कस्तो कुरा","कस्तो कुरा गर्छौ पत्रकार !"
"0","GENERAL","देस बचाउ","राजा अाउ देस बचाउ ।"
"1","GENERAL","झोले","यो पार्टी को झोले पत्रकार हो यसलाइ स्पष्टीकरण दिई रहन आवश्यक छैन द्वारिका जि ।"
"1","GENERAL","मगन्ते","मगन्ते हरू को नक्कली स्वागत ।"
"1","GENERAL","गधा","सबै साला चोर हरु हुन गधा हरु नालायक हरु सबै लाई खोर मा जाग्नु पर्छ गरिब जनता को कर तिरे को पैसा ले यस्तो गर्ने लाई ।"
"0","GENERAL","रक्षा गरून्","रबि सर हजुर लाई सधै भरि श्रिपशुपति नाथ ले रक्षा गरून् ।"
"1","GENERAL","हासेर प्रस्तुत","जीव राम जी , एस्तो गम्बिर समस्या मा गम्भीर छलफल हुदा तपाई किन हासेर प्रस्तुत भए को ?"
"1","GENERAL","दलाल","मन्त्री भन्दा नि ठुलाे नेता बिस्नु पौडेल भुमाफिया को दलाल भए पछि बिचरा मन्त्री को पद मात्र होईन राजनीतिक जिवन नै समाप्त हुने होला अनि के को कार्वाहि ।"
"0","GENERAL","सही बोले","गगन थापा यो देश र जनता ले आशा गरे का प्रतिभावान नेता हुन यीन ले सही बोले ।"
"1","GENERAL","नियत","दशैँ तिहार को आस पास मा सि मा मा पुलिस को नियत छर्लङ हून्छ ।"
"1","GENERAL","आत्याचार","sojha नेपाली हरू लाई आत्याचार गर्ने तिमी हरू को kulat ।"
"0","GENERAL","बिचार पनि माहान","निखिल नेपाली नः 1 दिराे साथै बिचार पनि माहान छ ।"
"1","GENERAL","बोधनै गर्दैन","यो सरकार ले गल्ती सुधार गर्ने र गल्ती गरे को छु भन्ने बोधनै गर्दैन अनि कसरि जनचाहना को कुरा गर्नु ।"
"0","GENERAL","ठिक गर्नु","जे गर्नु भो मेयर साहव ले एकदम ठिक गर्नु भो ।"
"0","GENERAL","जय","राजतन्त्र आज को आवश्यकता जय नेपाल I हाम्रो राज हाम्रो देस प्राण भन्दा प्यारो छ I ।"
"0","GENERAL","भगवान","निकै राम्रो काम गर्नु भयो रबि सर , हजुर त देश को भगवान हो l ।"
"0","GENERAL","असल इमानदार ब्यक्ति","सबै भातामारा दाका हरु हुन कुलमान सर मात्रै हुन असल इमानदार ब्यक्ति हुनुहुन्छ उहाँ ।"
"0","GENERAL","दासै आ को जस्तो","यो कार्यक्रम आए पछी दासै आ को जस्तो लाग्छ म लाई नि ।"
"1","GENERAL","बेचेर खान्छन्","मुन को बिर्यपान गरेर धर्म बेचे अब गुठि बिधेक ल्याएर भ का मठ मन्दिर अनि देशै बेचेर खान्छन् यी मुन का सन्तान हरु ले ।"
"0","GENERAL","with you","❣️ I ' m always with you rabi dai ।"
"1","GENERAL","कहाँ बाट काह","Question कहाँ बाट काह हो के यो ?"
"1","GENERAL","स्पस्टिकरण छैन","हैन यो ईन्टर्भिउ लिने मान्छे त मोदि को जुवाई खलक होकि के हो प्रस्न सोधाई नै स्पस्टिकरण छैन त हो हैट ।"
"1","GENERAL","लुट्न लाइसन्स पाए का","यी लुट्न लाइसन्स पाए का नेता ले लाखाै लाख जनता मारेर कमाए का धनी भएर के गर्नु त्यहि धन रुवाइँ नै रहेछ ।"
"1","GENERAL","हल्का र गलत","प्रबक्ता एकदम हल्का र गलत तरिका ले आफ्नो भनाई राख्दैछ ।"
"0","GENERAL","अाशा काे दियाे","गगन थापा सबै भन्दा पहिला मेरो जय नेपाल तपाईं एउ टा भर पर्दाे र युवा नेता हाे अाशा काे दियाे हाे त्यसैले मेराे शुजाभ तपाई लाई भ्रष्टाचार र बेथिति बारे मा खुलेर बाेल्नुस जाे सुकै हाेस त्यस मा शेरे भएनि कारबाइकाे माग गर्नुस तब अाउने छ पहिलाे पाटि काग्रेश ।"
"0","GENERAL","गर्व ले छाती फुल्छ","रबि दाइ लाइ देखदा गर्व ले छाती फुल्छ ।"
"1","GENERAL","हनुमान","यो बिस्नु पौडेल को हनुमान हो ।"
"1","GENERAL","झुट बोल्छ","यो Dij ले जहि ले झुट बोल्छ , ज्ञानेन्द्र साही लाई हिरासत मा कुटपिट यत्ना दियो , अझै दिए को छैन भन्ने झोले होलि वाइन ।"
"1","GENERAL","भतुवा झोले","Yo नेकपा को नेता को कुरा सुन्दा ओलि को भतुवा झोले रहेछ ।"
"1","GENERAL","भ्रष्टाचार","प्रचण्ड भ्रष्टाचार हो दिन हरु नजिक आउदै छ गान्दै बस हामी छिटै तेरो घर मा आएर मर्दिने छु जनता को देश हो जनता को ताकत हेर्दै जानु हामी प्रचण्ड लाई यदि सजिलो गरि मर्ने छैन 17हजर मान्छे मरे को छु हामी अन्तर्राष्ट्रिय अदालत म मुद्दा हल्ने छु ।"
"1","GENERAL","गधा","लास्ट मा यो सोम पान्डे गधा बोले को सुन्नैमन थीयन झन तेही खाते बोल्यो ।"
"1","GENERAL","गोरु","प्रस्न सोद्ने को गोरु हो ।"
"1","GENERAL","नाथे","फिङ्गर पिङ् गर्ने सिस्टम नै छैन हाम्रो देश नेपाल मा यदि फिङ्गर पिङ् सिस्टम हुन्थ्यो भने ति नाथे हरू अहिले नै जेल् मा सदिनेथिय ।"
"1","GENERAL","तुक छैन","प्रवक्ता को बोलि मा 1% पनि सहि छैन र बोलि मा कुनै तुक छैन ।"
"1","GENERAL","माफीया , दलाल , भ्रस्टाचारी , लुटेरा","डिस लाइक हान्ने हरु माफीया , दलाल , भ्रस्टाचारी , लुटेरा हरु हुन ।"
"1","GENERAL","लुटने काम","नेपाल मा सहकारी को नाम मा बैकँक को नाम मा खाली गरीव दुखी जन्ता लुटने काम मात्र छ कहिले सम्म होला यस्तो नेपाल मा ।"
"0","GENERAL","जय होस","जन्ता को लगि राम्रो गर्नु भय को छ कुल्मान घिसिङ सर जय होस तपाईं को ।"
"1","GENERAL","भुत","याे सावित्री काे अनुहार त भुत जस्तैः छ ।"
"1","GENERAL","खाते साला","यो खाते साला phd हु भन्छ साला खाते साले के को phd हो तेरो चुतिया साला झोले कृस्रन को पैसा खायर पढे को होलास कुकुर ।"
"1","GENERAL","चोर","चोर हरु गल्ती स्विकार्नु त कहाँ हो कहाँ एक ले पहिले का लाई दोस लगाउदै जाने , स्साला भ्रष्ट हरुलाइ लाजै छैन ।"
"1","GENERAL","झोले","यो पुणय महा झोले र भिजिलान्ते हो हरामी ।"
"0","GENERAL","कुरो त सहि","कुरो त सहि गरो है suddo ले ।"
"0","GENERAL","राम्रो काम","news24 राम्रो काम जारी राख्नुहोस् ।"
"1","GENERAL","गल्ती धाकछोप","गल्ती धाकछोप गर्न खोजी राखे को छ ।"
"1","GENERAL","गफडि","यस्ता पत्रकार लाई हटाउनु पर्छ यो के सि पनि गफडि मात्र हो तर यो पत्रकार भारत को पुच्छर हो घुसघुसे हो यो ऋषि ।"
"1","GENERAL","घुस खोर","साला दिलनिसानी मगर त चुपलाग साला खाते यो सब त जस्तो भस्ट्चार र घुस खोर र दालाल हरु को काम हो रबि सर लाई फसाउन लाई ।"
"0","GENERAL","सहिछ","राताे काेट लगाउने भाईकाे कुरा एकदम सहिछ ।"
"1","GENERAL","अपराधी","अपराधीक डाँ का नेता हरू सत्ता मा अनि पुलिसप्रशासन तिनै अपराधी नेता को गुलाम बनेर गुन्डागर्दी र अपराध मा संलग्न भए पछि त्यो देश मा बिद्रोह हुने निश्चित छ ।"
"1","GENERAL","चोर","लाएन कात्छौ भन्दा भबिस्य को कुरा भनेर हास्ने चोर लाई चोरी को मुद्दा हाल्नु कुल्मान सर हामी हजुर को साथ मा छौ ।"
"1","GENERAL","कालो कर्तुत","धन्येबाद एभिन्वुज कार्येक्रम सन्चालक ज्यु , जब छान्बिन को प्रक्र्ये मा छ भने त्यो भिडियो प्रसारण गर्ने मिडिया नखोजि रबिलामिछाने लाइ हिरासत मा लाने वाआअ एस्लाइ प्रहरी को कालो कर्तुत अथबा भर्स्त हरु को दबाब को कारण कस्तो न्याए ?"
"0","GENERAL","सम्पुर्णरुप मा साथ सहयोग रहनेछ","अहिले भैरहे को पार्टी हरु मध्य राम्रो पार्टी र नेता हरु मध्य पनि राम्रो नेता ( बिचार , शैलि र आचरण को कारण ले ) रबिन्द्र मिश्र लाई सम्पुर्णरुप मा साथ सहयोग रहनेछ ।"
"1","GENERAL","काम छैन","यो डा केसी को पनि काम छैन खाली आलोचना मात्रा गर्छ सिन्का भाच्दैन ।"
"1","GENERAL","राजनितिक संरक्षण","कुरो बुझ्दै जादा राम बहादुर बम्जन को आश्रम मा ठुलै राजनितिक संरक्षण छ !"
"0","GENERAL","खुशी","यो डिसलाइक गर्ने १२ जाना लाई रबि ज्यु हिरासत मा भए को मन पर्ने थिएछ भने पछि खाते हरु हो म त ईन्डिया बाट पनि कति खुशी छु रबि ज्यु बाहिर आउनु भए को मा ।"
"1","GENERAL","मन परेन","प्रश्न साेधेकाे मन परेन ।"
"0","GENERAL","राष्ट्र का सपुत","राष्ट्र का सपुत रबि लामिछाने लाई सपोर्ट गर्ने हरू यता हाजिर गरौं ।"
"0","GENERAL","राम्रो विचार स्पष्ट वक्ता","सिधा कुरा जनता सग हेर्दा अलिकति गलत नियत भए जस्तो लागे को थियोे तर याे कार्यक्रम हेरेर स्पष्ट भयाे हजुर राम्रो विचार स्पष्ट वक्ता हुनुहुदाे रैछ ️ ️ ️ ️ ️ ️ ।"
"1","GENERAL","मुला","आलु भन मुला ... ."
"1","GENERAL","लुटे को रहेछ","उध्योग ले पनि लुट्नुसम् मा लुटे को रहेछ ।"
"0","GENERAL","Well come","Well come छ हाम्रो देश नेपाल मा ।"
"1","GENERAL","कारवाही होस","यो डकैती गर्ने सहकारी लाई चाडो कारवाही होस रामकृष्ण ढकाल ले चाडो न्याय चाहियो ।"
"1","GENERAL","छबि धमिल्याउने","Mayar sab ko छबि धमिल्याउने khojne patrakar le क्षेतिपुर्ती ब्यहोर्नु पर्छ✊ ।"
"1","GENERAL","किरा परेर झरि जा वस","याे डिस लाईक गर्ने हरु को हात किरा परेर झरि जा वस ️ ️ ️ ️ ️ ️ ️ ।"
"1","GENERAL","झुट बोल्ने","सरकारी संयन्त्र का प्रबक्ता हरु को काम भने कै झुट बोल्ने हो ।"
"1","GENERAL","भ्रम क छर्ने","सबै पत्रकार ले भन्दिन तर केही पत्रकार ले नेपाली जनता मा भ्रम क छर्ने काम गरे को छ ।"
"0","GENERAL","राम्रो बिचार","राम्रो बिचार मेयर साब ।"
"1","GENERAL","पतान भको","नेकपा को छिटै पतान भको हेर्न चाहने हरू यत हाजीर हौ ।"
"1","GENERAL","डेङ्गो भन्दा पनि कडा","रवी दाई तिमी त डेङ्गो भन्दा पनि कडा रहेछौ हरेक नेपाली को रगत रगत मा सङ्क्रमित भएर बसे का छौ ।"
"1","GENERAL","ढाड भाँच्चिने गरि","राणि को वान हरु ले ढाड भाँच्चिने गरि कर लादे को छ ।"
"0","GENERAL","पोजेटिभ कुरा","निखिल दाइ को कुरा एक्दमै पोजेटिभ कुरा गर्नु भयो सलुट छ दाइ ।"
"0","GENERAL","हाम्रो आवाज","हाम्रो आवाज बनेर फेरि रबि सर लाई कार्यक्रम मा देख्न याउदा ज्यादै खुशी छु ।"
"1","GENERAL","पित , झाेले","भष्टचारि कर्मचारी र पित , झाेले पत्रकारकाे नाक हैन ढाडकाे हट्डि नै भाच्न पर्छ ।"
"1","GENERAL","हावा","भने को भा खोइत किशोर र करिश्मा को जवाफ कडा आयो रे हावा त अरु मिडिया हरु छन ।"
"1","GENERAL","पूर्वाग्रहि","सुशील जि तपाईं को प्रस्न मा एकदम पूर्वाग्रहि भयो ।"
"1","GENERAL","हडपेकाे छ","बालुवाटार काे जग्गा त हडपेकाे छ गुठि त्यसै छाेड्छन बाहुन हरु ले याे एउ टा सडयन्त्र हाे ।"
"0","GENERAL","जिन्दावाद","रातो कोट जिन्दावाद निलो‌कोट मुर्दावाद ।"
"0","GENERAL","फ्यान","रवि लामेछाने को फ्यान यता हाजिर हुम त ।"
"1","GENERAL","खतरनाक","यो गोकुले चुतिया र खतरनाक छ , , , यस लाई राउन्ड किक हानेर नाँक को डाँडी भाँचिदिनुपर्छ ।"
"1","GENERAL","हटाउनु पर्छ","सोम paande को काम छैन यस्लाइ त पार्टी बाट नि हटाउनु पर्छ ।"
"1","GENERAL","असहिष्णु","यो स्तर को अशिष्ट , असहिष्णु , अहम ले मैनत्त मान्छे लाई आफ्नो नेता भन्नुपर्दा नेकपा का नेताकार्यकर्ता लाई दुख लाग्छ कि लाग्दैन होला ?"
"1","GENERAL","योग्य होइनन्","विद्यादेवी न बुद्धि ले न अनुहार ले देश को प्रतिनिधित्व गर्ने योग्य होइनन् ।"
"1","GENERAL","भंडुवा","कुल्मान घिसिङ सर ले गर्नत खोज्नुहुन्छ तर के गर्नु अर्को एउ टा भंडुवा निस्कन्छ ।"
"0","GENERAL","प्रधानमन्त्री बनाउनै पर्छ","रबि सर लाई नेपाल को प्रधानमन्त्री बनाउनै पर्छ भन्ने हरु को को हुनुहुन्छ ✊✊✊✊✊✊✊✊✊ ।"
"1","GENERAL","अरिङ्गाल","के सारो हो पाटि को कुरा गरो कि अरिङ्गाल नै बन्नु पर्ने पाठक जि ।"
"0","GENERAL","सही कुरा गर्नु","नारायण मान बिजुक्छेजी बेला बेला मा सही कुरा गर्नु हुन्छ ।"
"1","GENERAL","अरिगाल्","जनता को नाम बेचेर कतिदिन खन्छ्न यी अरिगाल् हरु ।"
"0","GENERAL","खाचो छ","मेयर सयेब को काठमाडौं मा खाचो छ. काठमाडौं सम्हाल्नु आउनु पार्‍यो ।"
"1","GENERAL","दालाल","साला दिलनिसानी मगर त चुपलाग साला खाते यो सब त जस्तो भस्ट्चार र घुस खोर र दालाल हरु को काम हो रबि सर लाई फसाउन लाई ।"
"1","GENERAL","भ्रष्टाचारी","यदि यस्तै पारा हो भने त्यों दिन आउन बेर लाग्दैन आफ्नो छोरी देखी जुवाई सम्म घर देखी ससुराली सम्म मात्र हेर्ने जनता को हालत के छ कहिले बुझे को छौ भ्रष्टाचारी हों आफु मात्र सुख सहेल मा बसेर हुन्छ ।"
"1","GENERAL","बोकोहराम उखाने","आज राक्षस बाहुन हरु प्रचन्डे बोकोहराम उखाने जस्ता को राज मा योगि नरहरिनाथ को भबिस्यबाणी ठ्याक् कै मिले को छ ।"
"0","GENERAL","दाजु नमस्कार","कस्ताे दरिलाे प्रशन साेध्नुहुन्छ दाजु नमस्कार ।"
"1","GENERAL","डाका ज्यान मारा","काङ्रेस चोर हो उधोग नदि नाला सक्यो कम्निस्ट डाका ज्यान मारा कर उठायो भन्सार उठायो खायो येहि रछ बिकास ।"
"1","GENERAL","झोलेझाम्टे","किन नहोस नेता र तिन का झोलेझाम्टे धनी !"
"0","GENERAL","सल्युट","शिर न आफ्नो झुकाउछौ न तपाइ को झुक्न दिन्छौ ... .. सल्युट ।"
"1","GENERAL","दलाल","उठ नेवार दाजुभाइ दिदीबहिनी सस्कृती बचाउन उठ नत्र यो दलाल ले सरकार ले काठमाडौं र नेवार समुदाय को सस्कृती मेट्ने कुचेस्टा गरिस को ।"
"1","GENERAL","पागल","दिल निशानी साच्चै पागल भए को रहेछ ।"
"1","GENERAL","मातिन थाले","साह्रै मातिन थाले यी so called communist हरु ।"
"1","GENERAL","लाज लाग्छ","आफ्नो गरिमामय पद को पनि ख्याल नगरी बोल्ने व्यति लाई मेरो देश को रास्ट्रपति भन लाज लाग्छ ।"
"1","GENERAL","लालबुझकट","स्वर्गीय श्री मार्क्स तथा श्री लेलिन को जन्मभूमि मा हिउँ पर्दा , नेपाल मा कालो-काम्लो ओढ्ने लालबुझकट हरु सित होशियार !"
"0","GENERAL","सहि गर्नु","सलाम छ मेयर जि जेगर्नु भा को छ सहि गर्नु भा को छ ।"
"0","GENERAL","खारेज गर्नु पर्छ","नेपाल मा संघियता खारेज गर्नु पर्छ l ।"
"0","GENERAL","साथ","नमस्कार भिमार्जुन सर निडर भयर बोल्नुस तपाई को साथ मा छौ हामी ।"
"0","GENERAL","वा वा","वा वा यो होनित साथ र समर्थन भने को बधाई छ सबै लाई !"
"0","GENERAL","जनता को माग","अब को प्रधानमन्त्री रबि सर नेइ हुनुपर्छ योनेई जनता को माग छ ।"
"0","GENERAL","Big salute","कोइराला को कुरा र साहस्लाइ Big salute !"
"0","GENERAL","राम्रो","नेपाली ले जहि ले पनि अरु लाई राम्रो नै गर्छ ।"
"1","GENERAL","अविवेकी","यस्ता अविवेकी पत्रकार सङ्ग के अन्तर्वार्ता दिनु ।"
"1","GENERAL","सिमा कटाउनु पर्छ","सेरे प्रचण्ड ओलि इ तीन जना लाई नाङ्गै बनायर सिमा कटाउनु पर्छ ।"
"0","GENERAL","माननीय","माननीय कमेन्टर हरु , यता हाजिर र उता हाजिर भनेर बकवास गर्नु भन्दा बैचारिक कमेन्ट साथै समर्थन को योग्य धारण राख्नुहोला ।"
"0","GENERAL","माहान हुनु हुन्छ","सचि नै रबि दाइ माहान हुनु हुन्छ ।"
"1","GENERAL","गिन्लादो","यो जाठा पुग्ने गौतम कति सारो बाइस भएर कुरा गरे को छ्या कस्तो लाज मर्दो सिदै एस्तो गिन्लादो कुरा गरे को ।"
"0","GENERAL","ल्याउनु पर्यो","रवि सर मेरो बिन्ती छ एकदिन प्रेम सन्जेल सरलाइ ल्याउनु पर्यो उहा बाट धेरै दलाल को पर्दाफास हुनेछ ।"
"1","GENERAL","पद्खोर","कहाँ गयो त्यो रात दिन करायर हिड्ने पद्खोर सुरेन्द्र के सि ?"
"1","GENERAL","ठिस","392 Dislikes Must be fan of खेम गुल्ले भन्डारी , ठिस मुकुन्दे एन्ड दिल ठिसानी मगर 🤣🤣🤣 ।"
"0","GENERAL","सहि जबाफ","सागर जि गुड दनक दिनु भयो गौतमे झोले लाई , सहि जबाफ दिनु भए को मा thq हजुर लाई ।"
"1","GENERAL","हावा बोल्ने सैलिइ","प्रधानमन्त्री मात्रै हावा क्मेडी भने को अब रास्ट्रपति जस्तो गरिमामय पद् को हावा बोल्ने सैलिइ यस्तो छ अनि नेपाल् भुत्रो को बन्छ ।"
