"1","GENERAL","मुनकाे वृयपान","अस्ती मुनकाे वृयपान पनि नेपालीकाे हीत मा भन्दै थिए अरिङ्गाल हरू अहिले गुठीपनि त्यही भन्दैछन , कृश्यन का भतुवा हरू ।"
"1","GENERAL","अरिङ्गाल","अस्ती मुनकाे वृयपान पनि नेपालीकाे हीत मा भन्दै थिए अरिङ्गाल हरू अहिले गुठीपनि त्यही भन्दैछन , कृश्यन का भतुवा हरू ।"
"1","GENERAL","कृश्यन का भतुवा","अस्ती मुनकाे वृयपान पनि नेपालीकाे हीत मा भन्दै थिए अरिङ्गाल हरू अहिले गुठीपनि त्यही भन्दैछन , कृश्यन का भतुवा हरू ।"
"1","GENERAL","हस्तक्षेप गरिरहे का","अब गूठी मा हस्तक्षेप गरिरहे का छन ।"
"1","GENERAL","कलङ्क","म पनि बाहुन हु तर यी बाहुन क्षेत्री को नाम मा कलङ्क हरुलाइ चरम यातना दिएर मारिदिए हुन्छ ।"
"1","GENERAL","धृस्टता","ता कि भोलि को दिन मा देश को सन्कृती बेचबिखन तथा देश द्रोह गरने धृस्टता कसै ले पनि नगरोस ।"
"1","GENERAL","घृणा छ","म भित्र यिनि हरु प्रती चरम घृणा छ ।"
"0","GENERAL","सम्पन्न भएकाे हाे","गुठि ले गर्दा अमेरिका , बेलायत नबन्दा उपत्यका सम्पन्न भएकाे हाे ।"
"1","GENERAL","संचालन गर्न जानेन","गुठि संचालन गर्न जानेन ।"
"1","GENERAL","क्रिश्चियन एजेन्ट","राज्य आफैं अन्तरास्ट्रिय क्रिश्चियन एजेन्ट बनेर होलिवाइन सम्मेलन गर्छ कोरिएन क्रिश्चियन बिश्वबिद्धालय ले क्रिश्चियन धर्म फैलाउन सहयोग गरेबापत भनेर दिय को पदवी थाप्छ , सयौं क्रिश्चियन धर्मपरिवर्तन गर्न लगानी गर्ने संस्था दर्ता गर्न दिन्छ , यहि सरकार ले नेपाल को परंरागत धर्म , संस्कृति रितिरिवाज जोगाउँछ भन्नू एउ टा बेकुफी मात्रै हो सम्पुर्ण सनातन धर्मावलम्बी सडक मा आउनुपर्छ ।"
"1","GENERAL","ताई न तुइ","ताई न तुइ को सधै को बहस ।"
"1","GENERAL","हडपेकाे छ","बालुवाटार काे जग्गा त हडपेकाे छ गुठि त्यसै छाेड्छन बाहुन हरु ले याे एउ टा सडयन्त्र हाे ।"
"1","GENERAL","सडयन्त्र हाे","बालुवाटार काे जग्गा त हडपेकाे छ गुठि त्यसै छाेड्छन बाहुन हरु ले याे एउ टा सडयन्त्र हाे ।"
"1","GENERAL","मेट्ने कुचेस्टा गरिस को","उठ नेवार दाजुभाइ दिदीबहिनी सस्कृती बचाउन उठ नत्र यो दलाल ले सरकार ले काठमाडौं र नेवार समुदाय को सस्कृती मेट्ने कुचेस्टा गरिस को ।"
"1","GENERAL","दलाल","उठ नेवार दाजुभाइ दिदीबहिनी सस्कृती बचाउन उठ नत्र यो दलाल ले सरकार ले काठमाडौं र नेवार समुदाय को सस्कृती मेट्ने कुचेस्टा गरिस को ।"
"1","GENERAL","बेच्ने भो","गुथी बिधेयक ल्यायेर देस नै बेच्ने भो बाहुन हरु ले हे भगवान कसरी हुन्छ बचाउ मेरो देश लाई ।"
"1","GENERAL","मुला","अब सत्ता धल्छ नेता मन्त्री साइद लागे हुन्छ काम छैन मुला हरु ।"
"1","GENERAL","mc चम्चा","Dr surendra kc lai bolaunu pardaina mc चम्चा हरु ।"
"1","GENERAL","नाठो","मा. पद्मा अर्याल लाई एक प्रश्न , बिष्णु पौडेल सम्धी हुन कि नाठो ?"
"1","GENERAL","भ्रष्टाचार","नेपाल को सबैभन्दा शक्तिशाली संस्था प्रधानमन्त्री हो , उहाँ कै खल्ली मा भए को Nepal Engineering College सम्बधित भ्रष्टाचार को प्रमाण छानविन गर्न लामो समय लाग्दो रहेछ ।"
"1","GENERAL","लाजमर्दो कुरा","कति लाजमर्दो कुरा सरकारि जग्गा कति छ मन्त्रिलाइ नै थाहै छैन रे खालि बसेर तलब भत्ता खान्छौ लाज मान ।"
"1","GENERAL","दलाल","मन्त्री भन्दा नि ठुलाे नेता बिस्नु पौडेल भुमाफिया को दलाल भए पछि बिचरा मन्त्री को पद मात्र होईन राजनीतिक जिवन नै समाप्त हुने होला अनि के को कार्वाहि ।"
"1","GENERAL","बेच्न थाले","राजा हुदा न देश बिचियो न सरकारि जग्गा बिचियो खाते पार्टी नेता अाए सब बेच्न थाले ।"
"0","GENERAL","गहन छ","निमेष बन्जाडे ज्यु को प्रस्न को प्रस्तुति अति गहन छ ।"
"1","GENERAL","भूमाफिया","5 वर्ष यो सरकार टिक्ने हो भने , सरकारी रा गुठी को जग्गा सबै सरकार मा बस्ने हुने हरु को हुने छ , , यो , 2 / ३ नेकापा सरकार नै भूमाफिया को हो ।"
"0","GENERAL","देशभक्त","युवराज कोइराला जस्ता देशभक्त मान्छे छन् र त नेपाल छ अनि हामी नेपाली हुन पाए का छौं ।"
"0","GENERAL","hats off , सल्युट यु सर","hats off , सल्युट यु सर ।"
"1","GENERAL","दलाल र भर्स्त","हाम्रो देश मा सबै दलाल र भर्स्त हरु को मात्र राज हुने भयो देश कहिले बिकास नहुने भयो नालायक चोर हरु ।"
"0","GENERAL","सच्चा देशभक्त","यस कार्यक्रम हेरे पछि यस देश मा अरु २ जना सच्चा देशभक्त हरु पनि रहेछन् भन्ने कुरा थाहा भयो ।"
"1","GENERAL","रखेल","पद्मा अर्याल को कुरो सुन्दा त्यो पद्मा भन्ने आईमाई बिष्णु पौडेल को रखेल रैछ भन्ने मा कुनै दुईमत रहेन ।"
"1","GENERAL","कम्मर मुनि को भुत्ला","अपराधी डाँका हरु ले स्वर्ग को सपना देखाएर किन राजा फाले का रहेछ्न भन्ने कुरा कम्मर मुनि को भुत्ला देखिने गरि प्रष्ट भयो ।"
"1","GENERAL","भ्रस्ट","सम्मानित अदालत का न्यायधीश नै भ्रस्ट भए पछि गर्ने के ?"
"0","GENERAL","सुपुत्र","युबराज कोईराला जस्ता देश का सुपुत्र हरु छन , र त भ्रष्ट नेता , दलाल र भुमाफिया हरु लाई चैन सङ्ग देश लुट्न मिले को छैन नत्र त कहि खाली ठाउ रहने थिएन ।"
"1","GENERAL","भ्रष्ट नेता , दलाल र भुमाफिया","युबराज कोईराला जस्ता देश का सुपुत्र हरु छन , र त भ्रष्ट नेता , दलाल र भुमाफिया हरु लाई चैन सङ्ग देश लुट्न मिले को छैन नत्र त कहि खाली ठाउ रहने थिएन ।"
"0","GENERAL","धन्यवाद","धन्यवाद युबराज कोइराला ज्यु ।"
"1","GENERAL","लाज लाग्दैन","दुई तिहाइ को सरकार लाई लाज लाग्दैन ?"
"1","GENERAL","लाज पचे को नालायेक","भन्ने बेला मा राजा को नाम मा भए को सबै सम्पती सरकार को नाम ल्याउनु पर्छ भन्न लाज पचे को नालायेक सरकार ।"
"0","GENERAL","सपूत","होइन , हाम्रो देश मा युवराज कोइरालाज्यू जस्ता सपूत पनि रहेछन् , धन्य भएँ आज उहाँ का कुरा सुनेर ।"
"0","GENERAL","राम्रो सुरूवात","यस्तो बदमासी र जनता को राष्ट्रिय सम्पति लुटिए को कुरा प्रथम चोटी खोजि अनुसन्धान गर्ने बर्तमान सरकार को कदम राम्रो सुरूवात ।"
"1","GENERAL","लुटेरा","यी सबै लुटेरा हुन ।"
"1","GENERAL","रौ नै thadoo","वाेले को सुन्दा पनि रौ नै thadoo hinxa ।"
"1","GENERAL","नियती खराब","होइन यो कान्तिपुर ले किन जहिल्यै पनि एकै किसिम का अपराधी हरु मात्र लिएर आउँछ हो राम्रो अतिथी नपाएर हो कि कान्तिपुर को पनि नियती खराब भएर हो ।"
"1","GENERAL","अपराधी","होइन यो कान्तिपुर ले किन जहिल्यै पनि एकै किसिम का अपराधी हरु मात्र लिएर आउँछ हो राम्रो अतिथी नपाएर हो कि कान्तिपुर को पनि नियती खराब भएर हो ।"
"1","GENERAL","साला","यो केशब बडाल भन्दा अरु कुनै चोर छैन नेकपा मा यो साला को त अनुहार हेर्यो कि साइत नै बिग्रन्छ चोर ।"
"1","GENERAL","साइत नै बिग्रन्छ चोर","यो केशब बडाल भन्दा अरु कुनै चोर छैन नेकपा मा यो साला को त अनुहार हेर्यो कि साइत नै बिग्रन्छ चोर ।"
"0","GENERAL","कुरा ठिक","3 जना माहा पुरुष को कुरा ठिक हो तर मन्त्री ज्यु को कुरा ले प्रष्ट के बुज्न सकिन्छ भने आफ्नो पद र पाटी लाई बचाउदै छिन ।"
"1","GENERAL","बचाउदै छिन","3 जना माहा पुरुष को कुरा ठिक हो तर मन्त्री ज्यु को कुरा ले प्रष्ट के बुज्न सकिन्छ भने आफ्नो पद र पाटी लाई बचाउदै छिन ।"
"1","GENERAL","हुने थिएन","नेपाल राज्य को ऐनकानुन भै दिए को भए सरकारी जमिन ब्याक्ति को नाम मा हुने थिएन ।"
"1","GENERAL","प्रपन्च","अन्त्य मा आयोग को बहना मा ढिसमिस गर्ने प्रपन्च हो ।"
"1","GENERAL","लाजमर्दो","लाजमर्दो कुरा मन्त्रि पनि अन्धा धुन्ध के भईरा छ वल्ल सुनिराछ मन्त्रालय मा उपन्यास पढेर वस्छे क्या हो ।"
"1","GENERAL","जन्तु","यो केशब बडालभन्ने जन्तु लाई कुनै पनि tv च्यानल ले कहिल्यै नबोलाउनुहोस यो कहिल्यै साचो बोल्दैन र मन्त्री अर्याल पनि भु माफिया कै पक्ष मा छिन यस्ता पनि मन्त्री !"
"1","GENERAL","हे भगवान्","हे भगवान् येस्ता आइमाई पनि मन्त्रालय सम्हालेर बसे को छ्न यो देश मा. .. सुगा जस्तो जे सि का को छ पार्टि ले त्येहि मात्र बोले को आफ्नो न बुद्दि छ न अनुभव ... धिक्कार छ नेपाली जनता लाइ येस्ता आइमाई लाइ जिताउने अरु सब गुंगा र बहिरा मात्र छ्न कि क्या त्यो ठाउँ मा. .. ।"
"1","GENERAL","धिक्कार","हे भगवान् येस्ता आइमाई पनि मन्त्रालय सम्हालेर बसे को छ्न यो देश मा. .. सुगा जस्तो जे सि का को छ पार्टि ले त्येहि मात्र बोले को आफ्नो न बुद्दि छ न अनुभव ... धिक्कार छ नेपाली जनता लाइ येस्ता आइमाई लाइ जिताउने अरु सब गुंगा र बहिरा मात्र छ्न कि क्या त्यो ठाउँ मा. .. ।"
